topic,name,site,publication,description,title,doi,type,app_discoverer,app_verifier,app_verified,annotation,discoverer,verifier,verified,screenshot,essential_variable
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.",Wetlands Monitoring with QuikSCAT,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614443-SCIOPS/11,Software,4000-0002-2849-1111,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Floods.jpg,Surface Stress
Floods,NASA GSFC NRT Global Flood Mapping,https://floodmap.modaps.eosdis.nasa.gov/proddesc.php,None,"The graphic map products (MFM, MODIS Flood Map) show areas where there was insufficient clear imagery for water to be detected.",GPM Ground Validation Global Flood Monitoring System (GFMS) Flood Maps IFloodS V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1625128272-GHRC_CLOUD/5,Software,4000-0002-2849-1111,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Floods.jpg,River Discharge
Fires,NASA Maps Damage from the Bobcat Fire in Southern California | NASA Earth Science Disasters Program,https://disasters.nasa.gov/western-us-fires-2020/nasa-maps-damage-bobcat-fire-southern-california,None,"As fires continue to rage in California and across the western U.S., NASA‚ Earth Applied Sciences Disasters Program is aiding local agencies by using satellite and airborne instruments to help track the burned areas and map damage to infrastructure and the environment.",NASA MODIS Rapid Response System,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614478-SCIOPS/9,Software,4000-0002-2849-1111,111-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Fires.jpg,River Discharge
Fires,NASA Maps Damage from the Bobcat Fire in Southern California | NASA Earth Science Disasters Program,https://disasters.nasa.gov/western-us-fires-2020/nasa-maps-damage-bobcat-fire-southern-california,None,"As fires continue to rage in California and across the western U.S., NASA‚ Earth Applied Sciences Disasters Program is aiding local agencies by using satellite and airborne instruments to help track the burned areas and map damage to infrastructure and the environment.",eMODIS,https://cmr.earthdata.nasa.gov:443/search/concepts/C1220566698-USGS_LTA/2,Software,4000-0002-2849-1111,111-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Fires.jpg,River Discharge
Floods,Coupled Routing and Excess Storage (CREST),https://servirglobal.net/Global/Articles/Article/1105/coupled-routing-and-excess-storage-crest-model,https://floodobservatory.colorado.edu/Publications/Khanetal2011.pdf,"The model, at 1 km resolution, provides flood predictions for up to 60-hours in advance in 3-hour increments.",TRMM (TMPA-RT) Near Real-Time Precipitation L3 3 hour 0.25 degree x 0.25 degree V7,http://dx.doi.org/10.5067/TRMM/TMPA/3H-E/7,Software,4000-0002-2849-1111,111-0002-2849-1111,TRUE,,111-0002-2849-1111,,,topic/Floods.jpg,River Discharge
Floods,Water Resources and Consumption,https://sedac.ciesin.columbia.edu/theme/water/maps/services,None,"Clicking on the map widget to the right will launch an interactive map tool which will allow you to zoom, pan and switch layers.","Global Reservoir and Dam Database, Version 1, Revision 01 (v1.01)",http://dx.doi.org/10.7927/H4HH6H08,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,,111-0002-2849-1111,,,topic/Floods.jpg,Heat Flux
Floods,NRT Global Flood Map,https://floodmap.gsfc.nasa.gov,None,Click to learn more.,MODIS/Terra Calibrated Radiances 5Min L1B Swath 250m,http://dx.doi.org/10.5067/MODIS/MOD02QKM.NRT.061,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,,4000-0002-2849-1111,,,topic/Floods.jpg,Heat Flux
Landslides,SLIP-DRIP Product,https://gpm.nasa.gov/articles/automating-detection-landslides,https://doi.org/10.1175/EI-D-17-0022.1,"The Sudden Landslide Identification Product (SLIP) combs through Earth imagery and analyzes consecutive images of the same location to spot changes in soil moisture, muddiness, and other surface features.",GPM IMERG Early Precipitation L3 Half Hourly 0.1 degree x 0.1 degree V06,https://dx.doi.org/10.5067/GPM/IMERG/3B-HH-E/06,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,,4000-0002-2849-1111,,,topic/Landslides.jpg,Heat Flux
Water Resources,HYPE Model,http://www.smhi.net/hype/wiki/doku.php,https://doi.org/10.25073/jaec.201931.215,"HYPE is an open source, dynamic and semi-distributed hydrological model integrating fluxes of water, nutrients and other substances.",TRMM (TMPA) Precipitation L3 1 day 0.25 degree x 0.25 degree V7,http://dx.doi.org/10.5067/TRMM/TMPA/DAY/7,Software,4000-0002-2849-1111,9020-0003-9403-1032,TRUE,,4000-0002-2849-1111,,,topic/Water Resources.jpg,Heat Flux
Precipitation,G-REALM,https://ipad.fas.usda.gov/cropexplorer/global_reservoir/,None,Near Real Time products with datum based on a single satellite overpass (1 day),PRESWOT HYDRO L2 GREALM LAKE HEIGHT V2,http://dx.doi.org/10.5067/UCLRS-GREV2,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Precipitation.jpg,Heat Flux
Precipitation,GRRATS,https://essd.copernicus.org/articles/12/137/2020/,https://doi.org/10.5194/essd-2019-84,"Our philosophy in constructing the dataset was to maximize the spatial coverage of altimeter crossings, to construct the product in a uniform way, and to provide an evaluation of quality for each VS.",PRESWOT HYDRO GRRATS L2 VIRTUAL STATION HEIGHTS V2,http://dx.doi.org/10.5067/PSGRA-SA2V2,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Precipitation.jpg,Heat Flux
Snow,Snow Data Assimilation dataset,https://nsidc.org/data/G02158,None,Provided here are gridded data sets for the contiguous United States at a 1 km spatial resolution and a 24 hour temporal resolution.,"Snow Data Assimilation System (SNODAS) Data Products at NSIDC, Version 1",http://dx.doi.org/10.7265/N5TB14TC,Software,4000-0002-2849-1111,,,,9020-0003-9403-1032,,,topic/Snow.jpg,Heat Flux
Soil Properties,NASA SMAP Level-2 Soil Moisture Product,https://nsidc.org/data/SPL2SMA/versions/3,None,"Input backscatter data used to derive soil moisture are resampled to an Earth-fixed, global, cylindrical 3 km Equal-Area Scalable Earth Grid, Version 2.0 (EASE-Grid 2.0).","SMAP L2 Radar Half-Orbit 3 km EASE-Grid Soil Moisture, Version 3",http://dx.doi.org/10.5067/J8SGO1E0Y9XZ,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Soil Properties.jpg,Heat Flux
Soil Properties,NASA SMAP Level-4 Soil Moisture Product,https://nsidc.org/data/SPL4SMGP/versions/4,None,"For each product, SMAP L-band brightness temperature data from descending and ascending half-orbit satellite passes (approximately 6:00 a.m. and 6:00 p.m. local solar time, respectively) are assimilated into a land surface model that is gridded using an Earth-fixed, global cylindrical 9 km Equal-Area Scalable Earth Grid, Version 2.0 (EASE-Grid 2.0) projection.","SMAP L4 Global 3-hourly 9 km EASE-Grid Surface and Root Zone Soil Moisture Geophysical Data, Version 4",http://dx.doi.org/10.5067/KPJNN2GI1DQR,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Soil Properties.jpg,Heat Flux
Floods,"ABoVE -  Fractional Open Water Cover for Pan-Arctic and ABoVE-Domain Regions, 2002-2015",https://webmap.ornl.gov/ogc/dataset.jsp?ds_id=1564,https://daac.ornl.gov/ABOVE/guides/ABoVE_Frac_Open_Water.html,"The data were produced using high frequency (89 GHz) brightness temperatures from the Advanced Microwave Scanning Radiometer for EOS (AMSR-E) and the Advanced Microwave Scanning Radiometer 2 (AMSR2), with other ancillary inputs from AMSR-E/AMSR2 25-km products and the Moderate Resolution Imaging Spectroradiometer (MODIS).","ABoVE: Fractional Open Water Cover for Pan-Arctic and ABoVE-Domain Regions, 2002-2015",https://doi.org/10.3334/ORNLDAAC/1362,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Floods.jpg,River Discharge
Earthquakes,ARIA Damage Proxy Map (Copernicus Sentinel-1) for the Aegean Sea Earthquake on 10/30/2020,https://maps.disasters.nasa.gov/arcgis/home/item.html?id=e9f3697dfaad406cbfa291f8778d3845,None,"The team computed the interferometric difference (interferogram or interferometric sar) between the post-event image acquired on october 30, 2020 with a pre-event image acquired on october 24, 2020, on the sentinel-1 ascending (satellite moving north). ",HLS Sentinel-2 Multi-spectral Instrument Surface Reflectance Daily Global 30 m V1.5,https://cmr.earthdata.nasa.gov:443/search/concepts/C1711924822-LPCLOUD/34,Software,4000-0002-2849-1111,,,,9020-0003-9403-1032,,,topic/Earthquakes.jpg,River Discharge
Earthquakes,ARIA Damage Proxy Map (Copernicus Sentinel-1) for the Aegean Sea Earthquake on 10/30/2020,https://maps.disasters.nasa.gov/arcgis/home/item.html?id=e9f3697dfaad406cbfa291f8778d3845,None,"The team computed the interferometric difference (interferogram or interferometric sar) between the post-event image acquired on october 30, 2020 with a pre-event image acquired on october 24, 2020, on the sentinel-1 ascending (satellite moving north).",Sentinel-5P TROPOMI Tropospheric NO2 1-Orbit L2 7km x 3.5km V1 (S5P_L2__NO2___) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1442068511-GES_DISC/22,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Earthquakes.jpg,River Discharge
Earthquakes,ARIA Damage Proxy Map (Copernicus Sentinel-1) for the Aegean Sea Earthquake on 10/30/2020,https://maps.disasters.nasa.gov/arcgis/home/item.html?id=e9f3697dfaad406cbfa291f8778d3845,None,"The team computed the interferometric difference (interferogram or interferometric sar) between the post-event image acquired on october 30, 2020 with a pre-event image acquired on october 24, 2020, on the sentinel-1 ascending (satellite moving north).",Sentinel-5P TROPOMI Tropospheric NO2 1-Orbit L2 5.5km x 3.5km V1 (S5P_L2__NO2____HiR) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1627516298-GES_DISC/12,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Earthquakes.jpg,River Discharge
Fires,Bolivia Fires 2020,https://disasters.nasa.gov/bolivia-fires-2020,None,"The NASA Earth Applied Sciences Disasters Program is examining what Earth observing resources may be available to aid risk management for the fires, and is working with regional stakeholders including representatives from the Bolivian Space Agency",MODIS/Aqua Terra Thermal Anomalies/Fire locations 1km FIRMS V006 NRT (Vector data),https://cmr.earthdata.nasa.gov:443/search/concepts/C1227495594-LANCEMODIS/7,Software,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,River Discharge
Fires,Bolivia Fires 2020,https://disasters.nasa.gov/bolivia-fires-2020,None,"The NASA Earth Applied Sciences Disasters Program is examining what Earth observing resources may be available to aid risk management for the fires, and is working with regional stakeholders including representatives from the Bolivian Space Agency",NASA MODIS Rapid Response System,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614478-SCIOPS/9,unclassified,4000-0002-2849-1111,,,,4000-0002-2849-1111,,,topic/Fires.jpg,Permafrost
Fires,Bolivia Fires 2020,https://disasters.nasa.gov/bolivia-fires-2020,None,"The NASA Earth Applied Sciences Disasters Program is examining what Earth observing resources may be available to aid risk management for the fires, and is working with regional stakeholders including representatives from the Bolivian Space Agency",LBA-ECO LC-39 MODIS Active Fire and Frequency Data for South America: 2000-2007,https://cmr.earthdata.nasa.gov:443/search/concepts/C179125645-ORNL_DAAC/47,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Fires.jpg,Permafrost
Air Quality,COVID-19 Dashboard,https://earthdata.nasa.gov/covid19/,None,"During the worldwide coronavirus (COVID-19) outbreak, Applied Sciences works within the Earth Science Division to support innovative and practical uses of NASA data while also making the health, welfare and safety of their users, partners, scientists and staff a priority.","ACT-America: L3 Merged In Situ Atmospheric Trace Gases and Flask Data, Eastern USA",https://cmr.earthdata.nasa.gov:443/search/concepts/C1532850618-ORNL_DAAC/13,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Air Quality.jpg,Permafrost
Air Quality,COVID-19 Dashboard,https://earthdata.nasa.gov/covid19/,None,"During the worldwide coronavirus (COVID-19) outbreak, Applied Sciences works within the Earth Science Division to support innovative and practical uses of NASA data while also making the health, welfare and safety of their users, partners, scientists and staff a priority.",Multi-Satellite Volcanic Sulfur Dioxide L4 Long-Term Global Database V3 (MSVOLSO2L4) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1591576283-GES_DISC/9,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Air Quality.jpg,Permafrost
Air Quality,COVID-19 Dashboard,https://earthdata.nasa.gov/covid19/,None,"During the worldwide coronavirus (COVID-19) outbreak, Applied Sciences works within the Earth Science Division to support innovative and practical uses of NASA data while also making the health, welfare and safety of their users, partners, scientists and staff a priority.",Sentinel-5P TROPOMI Methane CH4 1-Orbit L2 7km x 7km V1 (S5P_L2__CH4___) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1442068505-GES_DISC/18,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,,9020-0003-9403-1032,,,topic/Air Quality.jpg,Permafrost
Earthquakes,ARIA Damage Proxy Map (Copernicus Sentinel-1) on 3/23/2020 for the Croatia Earthquake,https://maps.disasters.nasa.gov/arcgis/home/item.html?id=db20d487cee24810bd7b8cc96ccbcf3b,None,The damage proxy map should be used as guidance to identify damaged areas and may be less reliable over vegetated areas.,None,None,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Earthquakes.jpg,Permafrost
Floods,NASA Products for Cyclone Harold 2020,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=54ed335687594680b8bcb39e2c6ac74e,None,"The team compared the post-event image acquired on April 10, 2020 with pre-event images taken since March 2020. Analysed by the ARIA-SG team at the Earth Observatory of Singapore (EOS) in collaboration with NASA-JPL and Caltech",20200410-Cyclone_Harold_Fiji,https://aria-share.jpl.nasa.gov/20200410-Cyclone_Harold_Fiji/,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Storms,NASA Products for Hurricane Delta 2020,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=62bd186703bd4aacb31119c226298a25,None,Multiple products were developed for Hurrican Delta by NASA.,Landsat 8 Operational Land Imager (OLI) and Thermal Infrared Sensor (TIRS) Collection 1 V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1427461962-USGS_EROS/8,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Storms.jpg,Permafrost
Storms,NASA Products for Hurricane Delta 2020,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=62bd186703bd4aacb31119c226298a25,None,Multiple products were developed for Hurrican Delta by NASA.,"Vegetation and Open Water High-Resolution Maps for Selected US Tidal Marshes, 2015",https://cmr.earthdata.nasa.gov:443/search/concepts/C1577350349-ORNL_DAAC/2,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Storms.jpg,Permafrost
Floods,Tropical Cyclone Dashboard,https://maps.disasters.nasa.gov/arcgis/apps/webappviewer/index.html?id=05318f7ef53e47919ed4fcafe54760a3,None,Tropical cyclones are frequently observed by NASA’s Global Precipitation Measurement (GPM) mission where their structure is made apparent through use of passive microwave brightness temperatures at various frequencies and polarizations.,TRMM TROPICAL CYCLONE PRECIPITATION FEATURE (TCPF) DATABASE - LEVEL 1 V1,https://cmr.earthdata.nasa.gov:443/search/concepts/C1625128279-GHRC_CLOUD/7,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Floods.jpg,Permafrost
Floods,Tropical Cyclone Dashboard,https://maps.disasters.nasa.gov/arcgis/apps/webappviewer/index.html?id=05318f7ef53e47919ed4fcafe54760a3,None,Tropical cyclones are frequently observed by NASA’s Global Precipitation Measurement (GPM) mission where their structure is made apparent through use of passive microwave brightness temperatures at various frequencies and polarizations.,JAXA/EORC Tropical Cyclones database,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214560374-JAXA/7,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Floods,Tropical Cyclone Dashboard,https://maps.disasters.nasa.gov/arcgis/apps/webappviewer/index.html?id=05318f7ef53e47919ed4fcafe54760a3,None,Tropical cyclones are frequently observed by NASA’s Global Precipitation Measurement (GPM) mission where their structure is made apparent through use of passive microwave brightness temperatures at various frequencies and polarizations.,"Derived data products produced from MARCUS cyclone observations, January-February, 2018",https://cmr.earthdata.nasa.gov:443/search/concepts/C1968881102-AU_AADC/2,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Floods.jpg,Permafrost
Earthquakes,NASA Products for Mexico Earthquake 2020,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=a5c4f01a489d442b87c4c5ca993903fd,None,"The ALOS-2 displacement map has been corrected for variations in the ionosphere, but has not been corrected for variations of water vapor in the troposphere.",A Digital Elevation Model of Heard Island derived from TerraSAR satellite imagery,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214313516-AU_AADC/7,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Earthquakes.jpg,Permafrost
Earthquakes,NASA Products for Puerto Rico Earthquake January 2020,https://maps.disasters.nasa.gov/arcgis/apps/MapSeries/index.html?appid=249cc9305814444691fc2a78d7765776,None,"Multiple strong earthquakes struck Puerto Rico on January 6, 2020 causing widespread power outages and damage across the territory. Clicks the different tabs to view products created by NASA and learn how they are being used.",None,None,Research,9020-0003-9403-1032,111-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Earthquakes.jpg,Permafrost
Storms,NASA Products for Tropical Storm Amanda/Cristobal,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=078b459f72c14f90b563ba6ae70be7f3,None,"this flood proxy map should be used as guidance to identify areas that are likely flooded, and may be less reliable over urban and vegetated areas",MODIS/Aqua Surface Reflectance 8-Day L3 Global 500 m SIN Grid,http://doi.org/10.5067/MODIS/MYD09A1.006,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,111-0002-2849-1111,,,topic/Storms.jpg,Permafrost
Floods,2020 Flooding India and Bangladesh,http://floodobservatory.colorado.edu/Events/4921/2020IndiaandBangladesh4921.html,None,"Heavy rain was also reported in parts of Bangladesh. Ishwardi in the west of the country recorded over 155mm of rain in 24 hours to 21 May. Storm surge of 1.5 metres was reported along parts of the country’s low-lying coast. An embankment in Bagerhat District in Khulna Division collapsed, flooding nearby villages.",MODIS Water Vectors and Maps,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614430-SCIOPS/11,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Floods,2020 Flooding India and Bangladesh,http://floodobservatory.colorado.edu/Events/4921/2020IndiaandBangladesh4921.html,None,"Heavy rain was also reported in parts of Bangladesh. Ishwardi in the west of the country recorded over 155mm of rain in 24 hours to 21 May. Storm surge of 1.5 metres was reported along parts of the country’s low-lying coast. An embankment in Bagerhat District in Khulna Division collapsed, flooding nearby villages.",NASA MODIS Rapid Response System,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614478-SCIOPS/9,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Floods,2019 Flooding Philippines,http://floodobservatory.colorado.edu/Events/4827/2019Philippines4827.html,None,"Typhoon Kammuri (known locally as Tisoy) has left a trail of destruction after making landfall in the Philippines several times between 02 and 03 December. Wind gusts of over 200 km/h caused widespread damages, tearing down trees and power lines, and ripping roofs from houses.",MODIS Water Vectors and Maps,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614430-SCIOPS/11,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Floods,2019 Flooding Philippines,http://floodobservatory.colorado.edu/Events/4827/2019Philippines4827.html,None,"Typhoon Kammuri (known locally as Tisoy) has left a trail of destruction after making landfall in the Philippines several times between 02 and 03 December. Wind gusts of over 200 km/h caused widespread damages, tearing down trees and power lines, and ripping roofs from houses.",NASA MODIS Rapid Response System,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214614478-SCIOPS/9,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Floods.jpg,Permafrost
Storms,NASA Data Products for Hurricane Dorian,https://maps.disasters.nasa.gov/arcgis/apps/MapSeries/index.html?appid=a51121785d234193a8e8c1d5a7f677fc,None,"Hurricane Dorian became one of the strongest storms in Atlantic history, impacting the Bahamas and much of the Southeastern coast of the United States. Browse the tabs of this story map to learn more about how NASA data is being used throughout this event.",201909-Hurricane_Dorian_Bahamas,https://aria-share.jpl.nasa.gov/201909-Hurricane_Dorian_Bahamas/,Research,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Storms.jpg,Permafrost
Water Resources,Coastal Power Plants and Ports subject to Storm Surge in India,https://www.arcgis.com/home/item.html?id=7938eaf12ab946f1bf19f504d6688e0d,None,"ImageCat created the Earth Observation derived ‘Coastal Power Plants and Ports’ data layer in response to tropical cyclone Amphan as a part of the NASA Disasters Program A.37 project “Open Critical Infrastructure Exposure for Disaster Forecasting, Mitigation and Response.",VIIRS/SNPP Deep Blue Aerosol L2 6-Min Swath 6 km,https://cmr.earthdata.nasa.gov:443/search/concepts/C1560216482-LAADS/2,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Water Resources.jpg,Permafrost
Water Resources,Coastal Power Plants and Ports subject to Storm Surge in India,https://www.arcgis.com/home/item.html?id=7938eaf12ab946f1bf19f504d6688e0d,None,"ImageCat created the Earth Observation derived ‘Coastal Power Plants and Ports’ data layer in response to tropical cyclone Amphan as a part of the NASA Disasters Program A.37 project “Open Critical Infrastructure Exposure for Disaster Forecasting, Mitigation and Response.","VIIRS/SNPP Deep Blue Level 3 daily aerosol data, 1x1 degree grid",https://cmr.earthdata.nasa.gov:443/search/concepts/C1560220478-LAADS/1,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,4000-0002-2849-1111,,,topic/Water Resources.jpg,Permafrost
Water Resources,Coastal Power Plants and Ports subject to Storm Surge in India,https://www.arcgis.com/home/item.html?id=7938eaf12ab946f1bf19f504d6688e0d,None,"ImageCat created the Earth Observation derived ‘Coastal Power Plants and Ports’ data layer in response to tropical cyclone Amphan as a part of the NASA Disasters Program A.37 project “Open Critical Infrastructure Exposure for Disaster Forecasting, Mitigation and Response.","VIIRS/SNPP Deep Blue Level 3 monthly aerosol data, 1x1 degree grid",https://cmr.earthdata.nasa.gov:443/search/concepts/C1561219905-LAADS/2,"[Software, Research]",9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Water Resources.jpg,Permafrost
Volcanoes,NASA Product Gallery for the Krakatau Eruption April 2020,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=eec361be874743a88a044960fa12e785,None,"In response to the 4/11/2020 Krakatau eruption, the VIIRS sensor was used to measure the Sulfur Dioxide (SO2) that was put into the atmosphere by the eruption.",VIIRS Plus DMSP Change in Lights (VIIRS+DMSP dLIGHT),https://cmr.earthdata.nasa.gov:443/search/concepts/C1879283378-SEDAC/5,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Volcanoes.jpg,Permafrost
Volcanoes,NASA Product Gallery for the Krakatau Eruption April 2021,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=eec361be874743a88a044960fa12e785,None,"In response to the 4/11/2020 Krakatau eruption, the VIIRS sensor was used to measure the Sulfur Dioxide (SO2) that was put into the atmosphere by the eruption.",Air Quality Atlas,https://cmr.earthdata.nasa.gov:443/search/concepts/C1214621333-SCIOPS/3,unclassified,9020-0003-9403-1032,4000-0002-2849-1111,TRUE,this doesn't look right,9020-0003-9403-1032,,,topic/Volcanoes.jpg,Permafrost
Volcanoes,NASA Product Gallery for the Krakatau Eruption April 2022,https://maps.disasters.nasa.gov/arcgis/apps/MinimalGallery/index.html?appid=eec361be874743a88a044960fa12e785,None,"In response to the 4/11/2020 Krakatau eruption, the VIIRS sensor was used to measure the Sulfur Dioxide (SO2) that was put into the atmosphere by the eruption.","Global Fire Emissions Database, Version 4.1 (GFEDv4)",https://cmr.earthdata.nasa.gov:443/search/concepts/C1424722560-ORNL_DAAC/12,unclassified,9020-0003-9403-1032,,,,9020-0003-9403-1032,,,topic/Volcanoes.jpg,Permafrost
Storms,Spring 2020 Severe Storms,https://maps.disasters.nasa.gov/arcgis/apps/MapSeries/index.html?appid=c8bbd919edc64792946ef3f37823ef0c,None,The NASA Disasters Program used optical satellite data to detect the path of tornadoes that occurred across the Southern US in March and April 2020.,"CMS: Mangrove Forest Cover Extent and Change across Major River Deltas, 2000-2016",https://cmr.earthdata.nasa.gov:443/search/concepts/C1616834192-ORNL_DAAC/3,unclassified,9020-0003-9403-1032,,,,9020-0003-9403-1032,,,topic/Storms.jpg,Sea Surface Salinity
Landslides,NASA Landslide Viewer,https://maps.nccs.nasa.gov/arcgis/apps/webappviewer/index.html?id=824ea5864ec8423fb985b33ee6bc05b7,None,"Landslide Viewer is a web portal to open global landslide data and environmental data from NASA, citizen scientists, and other resources. Knowing where and when landslides occur can help communities worldwide prepare for these disasters.",GPM IMERG Early Precipitation L3 1 day 0.1 degree x 0.1 degree V06 (GPM_3IMERGDE) at GES DISC,https://cmr.earthdata.nasa.gov:443/search/concepts/C1598621097-GES_DISC/21,unclassified,9020-0003-9403-1032,,,,9020-0003-9403-1032,,,topic/Landslides.jpg,Sea Surface Salinity
Cyclones,ARIA Damage Proxy Map (Copernicus Sentinel-1) of Vanuatu on 4/10/2020 for Cyclone Harold,https://maps.disasters.nasa.gov/arcgis/home/webmap/viewer.html?useExisting=1&layers=0df3e047a1c94a7db6506b8e7d485a1f,None,"The Advanced Rapid Imaging and Analysis (ARIA) team at NASA's Jet Propulsion Laboratory and California Institute of Technology in Pasadena, California, in collaboration with the Earth Observatory of Singapore (EOS), created this Damage Proxy Map (DPM) depicting areas that are likely damaged caused by Cyclone Harold.",MISR Level 3 Cloud Top Height-Optical Depth Product covering a day V001,dx.doi.org/10.5067/TERRA/MISR/MIL3DCOD.001,unclassified,111-0002-2849-1111,,,,111-0002-2849-1111,,,topic/Cyclones.jpg,Sea Surface Salinity
Human Activity,NASA Products for the Explosion in Lebanon August 2020,https://maps.disasters.nasa.gov/arcgis/apps/MapSeries/index.html?appid=5c2fcc229a054780b6d24d3c6175dfe1,None,"NASA's Advanced Rapid Imaging and Analysis (ARIA) team, in collaboration with the Earth Observatory of Singapore, used satellite-derived synthetic aperture radar data to map the likely extent of damage from an Aug. 4 explosion in Beirut.",EOS_ARIA-SG_202008_Lebanon_Explosion,http://ariasg-products.earthobservatory.sg.s3-website-ap-southeast-1.amazonaws.com/EOS_ARIA-SG_202008_Lebanon_Explosion/,"[Software, Research]",111-0002-2849-1111,,,,111-0002-2849-1111,,,topic/Human Activity.jpg,Sea Surface Salinity
